"datetime","trend","stringency_index","inverse_stringency_index"
2020-09-02 09:45:00,45.5638662725674,50.93,49.07
2020-09-02 10:00:00,45.5707065527241,50.93,49.07
2020-09-02 10:15:00,45.5775468328808,50.93,49.07
2020-09-02 10:30:00,45.5843871130375,50.93,49.07
2020-09-02 10:45:00,45.5912273931942,50.93,49.07
2020-09-02 11:00:00,45.5980676733509,50.93,49.07
2020-09-02 11:15:00,45.6049079535076,50.93,49.07
2020-09-02 11:30:00,45.6117482336644,50.93,49.07
2020-09-02 11:45:00,45.6185885138211,50.93,49.07
2020-09-02 12:00:00,45.6254287939778,50.93,49.07
2020-09-02 12:15:00,45.6322690741345,50.93,49.07
2020-09-02 12:30:00,45.6391093542912,50.93,49.07
2020-09-02 12:45:00,45.6459496344479,50.93,49.07
2020-09-02 13:00:00,45.6527899146047,50.93,49.07
2020-09-02 13:15:00,45.6596301947614,50.93,49.07
2020-09-02 13:30:00,45.6664704749181,50.93,49.07
2020-09-02 13:45:00,45.6733107550748,50.93,49.07
2020-09-02 14:00:00,45.6801510352315,50.93,49.07
2020-09-02 14:15:00,45.6869913153882,50.93,49.07
2020-09-02 14:30:00,45.693831595545,50.93,49.07
2020-09-02 14:45:00,45.7006718757017,50.93,49.07
2020-09-02 15:00:00,45.7075121558584,50.93,49.07
2020-09-02 15:15:00,45.7143524360151,50.93,49.07
2020-09-02 15:30:00,45.7211927161718,50.93,49.07
2020-09-02 15:45:00,45.7280329963285,50.93,49.07
2020-09-02 16:00:00,45.7348732764852,50.93,49.07
2020-09-02 16:15:00,45.741713556642,50.93,49.07
2020-09-02 16:30:00,45.7485538367987,50.93,49.07
2020-09-02 16:45:00,45.7553941169554,50.93,49.07
2020-09-02 17:00:00,45.7622343971121,50.93,49.07
2020-09-02 17:15:00,45.7690746772688,50.93,49.07
2020-09-02 17:30:00,45.7759149574255,50.93,49.07
2020-09-02 17:45:00,45.7827552375822,50.93,49.07
2020-09-02 18:00:00,45.789595517739,50.93,49.07
2020-09-02 18:15:00,45.7964357978957,50.93,49.07
2020-09-02 18:30:00,45.8032760780524,50.93,49.07
2020-09-02 18:45:00,45.8101163582091,50.93,49.07
2020-09-02 19:00:00,45.8169566383658,50.93,49.07
2020-09-02 19:15:00,45.8237969185225,50.93,49.07
2020-09-02 19:30:00,45.8306371986793,50.93,49.07
2020-09-02 19:45:00,45.837477478836,50.93,49.07
2020-09-02 20:00:00,45.8443177589927,50.93,49.07
2020-09-02 20:15:00,45.8511580391494,50.93,49.07
2020-09-02 20:30:00,45.8579983193061,50.93,49.07
2020-09-02 20:45:00,45.8648385994628,50.93,49.07
2020-09-02 21:00:00,45.8716788796195,50.93,49.07
2020-09-02 21:15:00,45.8785191597763,50.93,49.07
2020-09-02 21:30:00,45.885359439933,50.93,49.07
2020-09-02 21:45:00,45.8921997200897,50.93,49.07
2020-09-02 22:00:00,45.8990400002464,50.93,49.07
2020-09-02 22:15:00,45.9058802804031,50.93,49.07
2020-09-02 22:30:00,45.9127205605598,50.93,49.07
2020-09-02 22:45:00,45.9195608407165,50.93,49.07
2020-09-02 23:00:00,45.9264011208733,50.93,49.07
2020-09-02 23:15:00,45.93324140103,50.93,49.07
2020-09-02 23:30:00,45.9400816811867,50.93,49.07
2020-09-02 23:45:00,45.9469219613434,50.93,49.07
2020-09-03 00:00:00,45.9537622415001,50.93,49.07
2020-09-03 00:15:00,45.9606025216568,50.93,49.07
2020-09-03 00:30:00,45.9674428018136,50.93,49.07
2020-09-03 00:45:00,45.9742830819703,50.93,49.07
2020-09-03 01:00:00,45.981123362127,50.93,49.07
2020-09-03 01:15:00,45.9879636422837,50.93,49.07
2020-09-03 01:30:00,45.9948039224404,50.93,49.07
2020-09-03 01:45:00,46.0016442025971,50.93,49.07
2020-09-03 02:00:00,46.0084844827539,50.93,49.07
2020-09-03 02:15:00,46.0153247629106,50.93,49.07
2020-09-03 02:30:00,46.0221650430673,50.93,49.07
2020-09-03 02:45:00,46.029005323224,50.93,49.07
2020-09-03 03:00:00,46.0358456033807,50.93,49.07
2020-09-03 03:15:00,46.0426858835374,50.93,49.07
2020-09-03 03:30:00,46.0495261636941,50.93,49.07
2020-09-03 03:45:00,46.0563664438509,50.93,49.07
2020-09-03 04:00:00,46.0632067240076,50.93,49.07
2020-09-03 04:15:00,46.0700470041643,50.93,49.07
2020-09-03 04:30:00,46.076887284321,50.93,49.07
2020-09-03 04:45:00,46.0837275644777,50.93,49.07
2020-09-03 05:00:00,46.0905678446344,50.93,49.07
2020-09-03 05:15:00,46.0974081247912,50.93,49.07
2020-09-03 05:30:00,46.1042484049479,50.93,49.07
2020-09-03 05:45:00,46.1110886851046,50.93,49.07
2020-09-03 06:00:00,46.1179289652613,50.93,49.07
2020-09-03 06:15:00,46.124769245418,50.93,49.07
2020-09-03 06:30:00,46.1316095255747,50.93,49.07
2020-09-03 06:45:00,46.1384498057314,50.93,49.07
2020-09-03 07:00:00,46.1452900858882,50.93,49.07
2020-09-03 07:15:00,46.1483250626504,50.93,49.07
2020-09-03 07:30:00,46.1513600394127,50.93,49.07
2020-09-03 07:45:00,46.1543950161749,50.93,49.07
2020-09-03 08:00:00,46.1574299929372,50.93,49.07
2020-09-03 08:15:00,46.1604649696994,50.93,49.07
2020-09-03 08:30:00,46.1634999464617,50.93,49.07
2020-09-03 08:45:00,46.1665349232239,50.93,49.07
2020-09-03 09:00:00,46.1695698999862,50.93,49.07
2020-09-03 09:15:00,46.1726048767484,50.93,49.07
2020-09-03 09:30:00,46.1756398535107,50.93,49.07
2020-09-03 09:45:00,46.178674830273,50.93,49.07
2020-09-03 10:00:00,46.1817098070352,50.93,49.07
2020-09-03 10:15:00,46.1847447837975,50.93,49.07
2020-09-03 10:30:00,46.1877797605597,50.93,49.07
2020-09-03 10:45:00,46.190814737322,50.93,49.07
2020-09-03 11:00:00,46.1938497140842,50.93,49.07
2020-09-03 11:15:00,46.1968846908465,50.93,49.07
2020-09-03 11:30:00,46.1999196676087,50.93,49.07
2020-09-03 11:45:00,46.202954644371,50.93,49.07
2020-09-03 12:00:00,46.2059896211332,50.93,49.07
2020-09-03 12:15:00,46.2090245978955,50.93,49.07
2020-09-03 12:30:00,46.2120595746578,50.93,49.07
2020-09-03 12:45:00,46.21509455142,50.93,49.07
2020-09-03 13:00:00,46.2181295281823,50.93,49.07
2020-09-03 13:15:00,46.2211645049445,50.93,49.07
2020-09-03 13:30:00,46.2241994817068,50.93,49.07
