"datetime","trend","stringency_index","inverse_stringency_index"
2020-09-04 06:00:00,134.034518868167,50.93,49.07
2020-09-04 06:15:00,134.076685165392,50.93,49.07
2020-09-04 06:30:00,134.118851462617,50.93,49.07
2020-09-04 06:45:00,134.161017759841,50.93,49.07
2020-09-04 07:00:00,134.203184057066,50.93,49.07
2020-09-04 07:15:00,134.245350354291,50.93,49.07
2020-09-04 07:30:00,134.287516651515,50.93,49.07
2020-09-04 07:45:00,134.32968294874,50.93,49.07
2020-09-04 08:00:00,134.371849245965,50.93,49.07
2020-09-04 08:15:00,134.41401554319,50.93,49.07
2020-09-04 08:30:00,134.456181840414,50.93,49.07
2020-09-04 08:45:00,134.498348137639,50.93,49.07
2020-09-04 09:00:00,134.540514434864,50.93,49.07
2020-09-04 09:15:00,134.582680732088,50.93,49.07
2020-09-04 09:30:00,134.624847029313,50.93,49.07
2020-09-04 09:45:00,134.667013326538,50.93,49.07
2020-09-04 10:00:00,134.709179623762,50.93,49.07
2020-09-04 10:15:00,134.751345920987,50.93,49.07
2020-09-04 10:30:00,134.793512218212,50.93,49.07
2020-09-04 10:45:00,134.827986716007,50.93,49.07
2020-09-04 11:00:00,134.862461213803,50.93,49.07
2020-09-04 11:15:00,134.896935711599,50.93,49.07
2020-09-04 11:30:00,134.931410209394,50.93,49.07
2020-09-04 11:45:00,134.96588470719,50.93,49.07
2020-09-04 12:00:00,135.000359204986,50.93,49.07
2020-09-04 12:15:00,135.034833702781,50.93,49.07
2020-09-04 12:30:00,135.069308200577,50.93,49.07
2020-09-04 12:45:00,135.103782698373,50.93,49.07
2020-09-04 13:00:00,135.138257196168,50.93,49.07
2020-09-04 13:15:00,135.172731693964,50.93,49.07
2020-09-04 13:30:00,135.20720619176,50.93,49.07
2020-09-04 13:45:00,135.241680689555,50.93,49.07
2020-09-04 14:00:00,135.276155187351,50.93,49.07
2020-09-04 14:15:00,135.310629685147,50.93,49.07
2020-09-04 14:30:00,135.345104182943,50.93,49.07
2020-09-04 14:45:00,135.379578680738,50.93,49.07
2020-09-04 15:00:00,135.414053178534,50.93,49.07
2020-09-04 15:15:00,135.44852767633,50.93,49.07
2020-09-04 15:30:00,135.483002174125,50.93,49.07
2020-09-04 15:45:00,135.517476671921,50.93,49.07
2020-09-04 16:00:00,135.551951169717,50.93,49.07
2020-09-04 16:15:00,135.586425667512,50.93,49.07
2020-09-04 16:30:00,135.620900165308,50.93,49.07
