datetime,prediction
2021-12-12 09:15:00,35.494125
2021-12-12 09:30:00,34.05414
2021-12-12 09:45:00,46.694504
2021-12-12 10:00:00,51.099678
2021-12-12 10:15:00,60.88612
2021-12-12 10:30:00,67.3969
2021-12-12 10:45:00,75.902245
2021-12-12 11:00:00,87.91503
2021-12-12 11:15:00,104.816635
2021-12-12 11:30:00,127.93013
2021-12-12 11:45:00,147.13766
2021-12-12 12:00:00,161.02985
2021-12-12 12:15:00,165.78122
2021-12-12 12:30:00,173.09558
2021-12-12 12:45:00,175.10364
2021-12-12 13:00:00,174.97308
2021-12-12 13:15:00,175.0054
2021-12-12 13:30:00,185.8061
2021-12-12 13:45:00,200.3154
2021-12-12 14:00:00,198.50897
2021-12-12 14:15:00,202.38849
2021-12-12 14:30:00,223.44028
2021-12-12 14:45:00,253.40472
2021-12-12 15:00:00,292.6373
2021-12-12 15:15:00,299.2197
2021-12-12 15:30:00,318.34158
2021-12-12 15:45:00,318.90292
2021-12-12 16:00:00,320.12433
2021-12-12 16:15:00,321.64203
2021-12-12 16:30:00,343.94656
2021-12-12 16:45:00,361.18884
2021-12-12 17:00:00,350.7355
2021-12-12 17:15:00,358.63416
2021-12-12 17:30:00,282.2247
2021-12-12 17:45:00,257.10406
2021-12-12 18:00:00,264.91925
2021-12-12 18:15:00,276.11542
2021-12-12 18:30:00,163.00278
2021-12-12 18:45:00,110.98946
2021-12-12 19:00:00,95.423485
2021-12-12 19:15:00,87.36038
2021-12-12 19:30:00,80.44903
2021-12-12 19:45:00,80.696785
2021-12-12 20:00:00,77.18687
2021-12-12 20:15:00,77.75168
2021-12-12 20:30:00,70.62315
2021-12-12 20:45:00,67.170525
2021-12-12 21:00:00,62.629723
2021-12-12 21:15:00,54.168972
2021-12-12 21:30:00,51.382263
2021-12-12 21:45:00,43.731766
2021-12-12 22:00:00,31.621178
2021-12-12 22:15:00,24.003426
2021-12-12 22:30:00,20.202805
2021-12-12 22:45:00,18.352806
2021-12-12 23:00:00,17.204803
2021-12-12 23:15:00,16.091614
2021-12-12 23:30:00,14.918037
